Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Norway,NOR,1877,1.220112,1.194464,0.025648,0,,0,,0.65896
Norway,NOR,1878,1.088208,1.069949,0.018259,0,,0,,0.57981
Norway,NOR,1879,1.143168,1.121184,0.021984,0,,0,,0.600995
Norway,NOR,1880,1.249424,1.22744,0.021984,0,,0,,0.651055
Norway,NOR,1881,1.293392,1.26408,0.029312,0,,0,,0.672609
Norway,NOR,1882,1.414304,1.392263,0.022041,0,,0,,0.736706
Norway,NOR,1883,1.524224,1.494912,0.029312,0,,0,,0.794149
Norway,NOR,1884,1.560864,1.52781,0.033054,0,,0,,0.809133
Norway,NOR,1886,1.744064,1.711019,0.033045,0,,0,,0.890591
Norway,NOR,1887,1.681776,1.652464,0.029312,0,,0,,0.853777
Norway,NOR,1888,1.945584,1.90528,0.040304,0,,0,,0.984301
Norway,NOR,1890,2.077488,2.03352,0.043968,0,,0,,1.040341
Norway,NOR,1891,2.414576,2.366872,0.047704,0,,0,,1.199787
Norway,NOR,1894,2.905552,2.817505,0.088047,0,,0,,1.412755
Norway,NOR,1895,3.05944,2.975168,0.084272,0,,0,,1.468704
Norway,NOR,1900,4.154976,4.034064,0.120912,0,,0,,1.862814
Norway,NOR,1901,3.894832,3.751801,0.143031,0,,0,,1.727266
Norway,NOR,1903,4.239248,4.059557,0.179691,0,,0,,1.853006
Norway,NOR,1907,4.78152,4.645952,0.135568,0,,0,,2.053069
Norway,NOR,1912,6.877328,6.624512,0.252816,0,,0,,2.838137
Norway,NOR,1918,4.45176,4.316192,0.135568,0,,0,,1.727009
Norway,NOR,1923,6.793056,6.327728,0.465328,0,,0,,2.503783
Norway,NOR,1924,7.727376,7.159456,0.56792,0,,0,,2.831821
Norway,NOR,2000,42.147,4.323,22.388,11.038,0.89,2.759,0.749,9.38484
Norway,NOR,2001,43.526,3.938,23.368,12.124,0.853,2.372,0.871,9.642978
Norway,NOR,2002,42.592,3.4334,23.3666,12.296,0.875,1.912,0.709,9.385304
Norway,NOR,2003,43.98,3.2838,24.4602,13.018,0.904,1.777,0.537,9.63448
Norway,NOR,2004,44.307,3.669,24.115,13.592,0.716,1.71,0.505,9.648926
Norway,NOR,2005,43.342,3.3192,23.7148,13.423,0.78,1.587,0.518,9.374707
Norway,NOR,1874,0.817072,0.798752,0.01832,0,,0,,0.457323
Norway,NOR,1885,1.784368,1.755056,0.029312,0,,0,,0.917924
Norway,NOR,1889,2.220384,2.17283,0.047554,0,,0,,1.118979
Norway,NOR,1892,2.465872,2.396256,0.069616,0,,0,,1.217104
Norway,NOR,1893,2.462208,2.388928,0.07328,0,,0,,1.20827
Norway,NOR,1896,3.125392,3.015472,0.10992,0,,0,,1.480053
Norway,NOR,1897,3.385536,3.264624,0.120912,0,,0,,1.580755
Norway,NOR,1898,3.385536,3.271952,0.113584,0,,0,,1.557423
Norway,NOR,1899,4.04872,3.92048,0.12824,0,,0,,1.836918
Norway,NOR,1902,4.242912,4.10368,0.139232,0,,0,,1.864619
Norway,NOR,1904,4.15864,4.001088,0.157552,0,,0,,1.810077
Norway,NOR,1905,4.147648,4.0122,0.135448,0,,0,,1.796629
Norway,NOR,1906,4.224592,4.096352,0.12824,0,,0,,1.82158
Norway,NOR,1908,5.71584,5.517857,0.197983,0,,0,,2.436872
Norway,NOR,1909,5.763472,5.56928,0.194192,0,,0,,2.434419
Norway,NOR,1910,5.939344,5.741488,0.197856,0,,0,,2.491673
Norway,NOR,1911,6.078576,5.858736,0.21984,0,,0,,2.5319
Norway,NOR,1913,6.917632,6.672144,0.245488,0,,0,,2.827131
Norway,NOR,1914,7.709056,7.430592,0.278464,0,,0,,3.118022
Norway,NOR,1915,8.449184,8.255076,0.194108,0,,0,,3.382696
Norway,NOR,1916,7.89592,7.56616,0.32976,0,,0,,3.130596
Norway,NOR,1917,3.495456,3.31592,0.179536,0,,0,,1.370475
Norway,NOR,1919,5.290816,4.924416,0.3664,0,,0,,2.032687
Norway,NOR,1920,5.301808,5.041664,0.260144,0,,0,,2.012328
Norway,NOR,1921,3.374544,3.103408,0.271136,0,,0,,1.264885
Norway,NOR,1922,6.481616,6.019952,0.461664,0,,0,,2.405195
Norway,NOR,1925,7.595472,7.027552,0.56792,0,,0,,2.765193
Norway,NOR,1926,6.360704,5.803776,0.556928,0,,0,,2.302013
Norway,NOR,1927,8.667718,7.91424,0.619216,0,0.134262,0,,3.123653
Norway,NOR,1928,8.453624,7.613792,0.681504,0,0.158328,0,,3.035768
Norway,NOR,1929,9.520614,8.533456,0.828064,0,0.159094,0,,3.406174
Norway,NOR,1930,8.726636,7.738368,0.828064,0,0.160204,0,,3.108398
Norway,NOR,1931,8.086297,7.046343,0.930235,0,0.109719,0,,2.86354
Norway,NOR,1932,8.643426,7.38296,1.143168,0,0.117298,0,,3.041823
Norway,NOR,1933,9.179236,7.738368,1.330032,0,0.110836,0,,3.211384
Norway,NOR,1934,9.485086,7.8776,1.48392,0,0.123566,0,,3.300072
Norway,NOR,1935,9.78181,8.240336,1.41064,0,0.130834,0,,3.385634
Norway,NOR,1936,10.441182,8.84856,1.443616,0,0.149006,0,,3.596044
Norway,NOR,1937,11.760133,9.937336,1.662938,0,0.159859,0,,4.029179
Norway,NOR,1938,10.477702,8.532775,1.781327,0,0.1636,0,,3.568939
Norway,NOR,1939,12.514649,10.24088,2.081152,0,0.192617,0,,4.235915
Norway,NOR,1940,6.509561,5.598592,0.743792,0,0.167177,0,,2.189511
Norway,NOR,1941,4.813218,4.08536,0.571584,0,0.156274,0,,1.609646
Norway,NOR,1942,4.626115,3.941921,0.498699,0,0.185495,0,,1.537486
Norway,NOR,1943,5.443456,4.810832,0.479984,0,0.15264,0,,1.795081
Norway,NOR,1944,4.879141,4.225084,0.494269,0,0.159789,0,,1.594381
Norway,NOR,1945,4.011515,3.414848,0.527616,0,0.069051,0,,1.297731
Norway,NOR,1946,7.073431,5.089296,1.769712,0,0.214423,0,,2.262135
Norway,NOR,1947,10.627362,7.481888,2.91288,0,0.232594,0,,3.357765
Norway,NOR,1948,10.982533,6.735849,3.985103,0,0.261581,0,,3.430957
Norway,NOR,1949,10.407017,6.107888,4.004752,0,0.294377,0,,3.217776
Norway,NOR,1950,8.43218,4.400464,3.744608,0,0.287108,0,,2.582499
Norway,NOR,1951,9.475946,4.486666,4.644157,0,0.345124,0,,2.875096
Norway,NOR,1952,9.684764,3.999575,5.33643,0,0.348759,0,,2.910323
Norway,NOR,1953,9.783482,3.665372,5.743638,0,0.374471,0,,2.910981
Norway,NOR,1954,9.882352,3.55408,5.946672,0,0.3816,0,,2.911501
Norway,NOR,1955,11.413785,3.620032,7.397616,0,0.396137,0,,3.329382
Norway,NOR,1956,11.952007,3.656672,7.851952,0,0.443383,0,,3.453557
Norway,NOR,1957,11.357963,3.227984,7.628448,0,0.501531,0,,3.252625
Norway,NOR,1958,11.185696,2.799296,7.8776,0,0.5088,0,,3.175054
Norway,NOR,1959,11.80816,2.843264,8.405216,0,0.55968,0,,3.32357
Norway,NOR,1960,13.086807,3.008144,9.50808,0,0.570583,0,,3.654268
Norway,NOR,1961,13.335483,2.82128,9.885472,0,0.628731,0,,3.694244
Norway,NOR,1962,14.060391,3.103408,10.2592,0,0.697783,0,,3.863894
Norway,NOR,1963,14.96528,2.689376,11.563584,0,0.71232,0,,4.081584
Norway,NOR,1964,16.17032,2.920208,12.486912,0,0.7632,0,,4.377054
Norway,NOR,1965,16.389922,3.33424,12.263408,0,0.792274,0,,4.402145
Norway,NOR,1966,19.54007,3.27928,15.359488,0,0.901302,0,,5.206504
Norway,NOR,1967,19.304237,3.191344,15.048048,0,1.064845,0,,5.100816
Norway,NOR,1968,21.113689,3.173024,16.806768,0,1.133897,0,,5.532233
Norway,NOR,1969,22.193766,3.601712,17.360032,0,1.232022,0,,5.768051
Norway,NOR,1970,27.978745,3.587526,23.10088,0,1.29034,0,,7.2189
Norway,NOR,1971,27.166021,3.462947,22.140873,0,1.356989,0.205212,,6.960223
Norway,NOR,1972,29.394999,3.085088,23.900272,0,1.350743,1.058896,,7.473931
Norway,NOR,1973,30.491747,2.696704,25.398848,0,1.351955,1.04424,,7.698745
Norway,NOR,1974,27.694517,3.090006,22.203239,0,1.309399,1.091872,,6.949241
Norway,NOR,1975,30.611686,3.000816,24.001893,1.389867,1.347078,0.872032,,7.638956
Norway,NOR,1976,33.347891,3.400192,25.40726,2.323746,1.333668,0.883024,,8.282821
Norway,NOR,1977,33.330504,2.656714,24.719664,3.655021,1.152139,1.146967,,8.243585
Norway,NOR,1978,32.65035,2.9312,23.629701,4.602954,1.112767,0.373728,,8.044591
Norway,NOR,1979,34.657954,3.667664,24.551982,4.763954,1.095442,0.578912,,8.510205
Norway,NOR,1980,31.81208,3.824847,22.142845,3.718586,1.09998,1.025821,,7.786353
Norway,NOR,1981,31.844822,3.830014,21.873557,4.153901,0.917555,1.069795,,7.767595
Norway,NOR,1982,30.955989,3.835182,21.054464,4.059999,0.892577,1.113768,,7.523109
Norway,NOR,1983,31.99766,3.840349,21.589925,4.575104,0.834541,1.157742,,7.75056
Norway,NOR,1984,33.868934,3.845516,22.676682,5.372288,0.772734,1.201715,,8.180706
Norway,NOR,1985,32.346685,3.850683,21.459837,4.987521,0.802956,1.245688,,7.789659
Norway,NOR,1986,34.856605,3.85585,22.841903,5.991791,0.8774,1.289662,,8.364205
Norway,NOR,1987,33.280242,3.861017,21.434561,5.828125,0.822904,1.333635,,7.94865
Norway,NOR,1988,35.67579,3.932538,21.95587,7.607083,0.716397,1.463902,,8.475091
Norway,NOR,1989,34.233913,4.004059,20.112911,7.831556,0.691218,1.594169,,8.099057
Norway,NOR,1990,35.097,3.6886,20.3444,7.503,0.634,1.911,1.016,8.27472
Norway,NOR,1991,33.535,3.264,19.529,7.829,0.592,1.395,0.926,7.868866
Norway,NOR,1992,34.455,3.2928,19.8172,8.337,0.653,1.386,0.969,8.038213
Norway,NOR,1993,36,3.7012,20.1958,8.722,0.838,1.599,0.944,8.348811
Norway,NOR,1994,37.905,4.0688,20.9362,9.424,0.845,1.677,0.954,8.740693
Norway,NOR,1995,38.508,4.138,21.371,9.397,0.875,1.813,0.914,8.833764
Norway,NOR,1996,41.572,4.1404,23.4396,10.118,0.863,2.058,0.953,9.488431
Norway,NOR,1997,41.734,4.2116,23.1564,10.551,0.922,1.925,0.968,9.473897
Norway,NOR,1998,41.871,4.4166,23.8064,9.859,0.9,1.996,0.893,9.44857
Norway,NOR,1999,42.636,4.401,24.332,9.615,0.892,2.61,0.786,9.555543
Norway,NOR,2006,43.926,2.7456,24.8194,13.598,0.805,1.426,0.532,9.424812
Norway,NOR,2014,45.046,3.527,24.099,14.645,0.727,1.408,0.64,8.768199
Norway,NOR,2007,45.666,3.1094,24.4526,13.915,0.869,2.824,0.496,9.697286
Occupied Palestinian Territory,PSE,1990,0.86104,0,0.86104,0,0,0,,0.40527
Occupied Palestinian Territory,PSE,1991,0.883024,0,0.883024,0,0,0,,0.398788
Occupied Palestinian Territory,PSE,1992,0.916,0,0.916,0,0,0,,0.396537
Occupied Palestinian Territory,PSE,1993,0.93432,0,0.93432,0,0,0,,0.387581
Occupied Palestinian Territory,PSE,1994,0.967296,0,0.967296,0,0,0,,0.384586
Occupied Palestinian Territory,PSE,1995,0.945312,0,0.945312,0,0,0,,0.360374
Occupied Palestinian Territory,PSE,1996,1.036912,0,1.036912,0,0,0,,0.379265
Occupied Palestinian Territory,PSE,1997,0.864704,0,0.864704,0,0,0,,0.303702
Occupied Palestinian Territory,PSE,1998,1.461936,0,1.461936,0,0,0,,0.495417
Occupied Palestinian Territory,PSE,1999,1.366672,0,1.366672,0,0,0,,0.448901
Occupied Palestinian Territory,PSE,2000,1.659792,0,1.659792,0,0,0,,0.528604
Occupied Palestinian Territory,PSE,2001,1.348352,0,1.348352,0,0,0,,0.417436
Occupied Palestinian Territory,PSE,2002,1.15416,0,1.15416,0,0,0,,0.348743
Occupied Palestinian Territory,PSE,2003,1.278736,0,1.278736,0,0,0,,0.377856
Occupied Palestinian Territory,PSE,2004,2.194736,0,2.194736,0,0,0,,0.634294
Occupied Palestinian Territory,PSE,2005,2.740672,0,2.740672,0,0,0,,0.77394
Occupied Palestinian Territory,PSE,2006,2.264352,0,2.264352,0,0,0,,0.624189
Occupied Palestinian Territory,PSE,2014,2.836632,0,2.835936,0,0,0.000696,,0.647563
Occupied Palestinian Territory,PSE,2007,2.322976,0,2.322976,0,0,0,,0.624812
Occupied Palestinian Territory,PSE,2008,2.05184,0,2.05184,0,0,0,,0.538708
Occupied Palestinian Territory,PSE,2009,2.08848,0,2.08848,0,0,0,,0.53559
Occupied Palestinian Territory,PSE,2010,2.03352,0,2.03352,0,0,0,,0.509363
Occupied Palestinian Territory,PSE,2011,2.246032,0,2.246032,0,0,0,,0.549455
Oman,OMN,1964,0.010992,0,0.010992,0,0,0,,0.018925
Oman,OMN,1965,0.025648,0,0.025648,0,0,0,,0.043192
Oman,OMN,1966,0.029312,0,0.029312,0,0,0,,0.048247
Oman,OMN,1967,0.135568,0,0.135568,0,0,0,,0.21794
Oman,OMN,1968,0.161216,0,0.161216,0,0,0,,0.252936
Oman,OMN,1969,0.234496,0,0.234496,0,0,0,,0.35878
Oman,OMN,1970,0.234496,0,0.234496,0,0,0,,0.349632
Oman,OMN,1971,2.092144,0,0.267472,0,0,1.824672,,3.037362
Oman,OMN,1972,2.08848,0,0.263808,0,0,1.824672,,2.949643
Oman,OMN,1973,2.110464,0,0.288954,0,0,1.82151,,2.896614
Oman,OMN,1974,2.333968,0,0.454336,0,0,1.879632,,3.092676
Oman,OMN,1977,8.50048,0,1.374,0,0,7.12648,,9.814391
Oman,OMN,2000,21.535572,0,8.163392,11.02864,0.478564,1.864976,,9.186539
Oman,OMN,2001,20.106774,0,5.251466,12.133707,0.519137,2.202464,,8.467247
Oman,OMN,2002,25.23487,0,6.226037,15.314072,0.631214,3.063547,,10.498523
Oman,OMN,2003,32.027533,0,11.12024,16.81776,0.909181,3.180352,,13.171382
Oman,OMN,2004,27.592451,0,7.503872,15.37048,0.933187,3.784912,,11.176214
Oman,OMN,2005,29.467403,0,6.87,18.891584,0.935835,2.769984,,11.715767
Oman,OMN,1975,7.251056,0,0.721808,0,0,6.529248,,9.211269
Oman,OMN,1976,8.320944,0,1.129009,0,0,7.191935,,10.09724
Oman,OMN,1978,7.789664,0,1.27081,0.754429,0,5.764425,,8.53428
Oman,OMN,1979,7.716384,0,1.37701,1.270805,0,5.068569,,8.00994
Oman,OMN,1980,6.041936,0,1.678112,1.61216,0,2.751664,,5.938242
Oman,OMN,1981,6.012624,0,1.744064,1.187136,0,3.081424,,5.589894
Oman,OMN,1982,5.730496,0,1.678112,1.568192,0,2.484192,,5.034254
Oman,OMN,1983,7.525856,0,2.817616,2.022528,0,2.685712,,6.247463
Oman,OMN,1984,8.053472,0,3.246304,2.953184,0,1.853984,,6.324852
Oman,OMN,1985,8.618546,0,3.68232,3.674992,0.28661,0.974624,,6.368592
Oman,OMN,1986,9.82488,0,3.742334,4.486402,0.305937,1.290207,,6.806545
Oman,OMN,1987,9.401796,0,3.380562,4.475674,0.362546,1.183014,,6.131535
Oman,OMN,1988,10.516576,0,3.99376,4.72656,0.37096,1.425296,,6.477986
Oman,OMN,1989,9.985697,0,3.788576,4.455424,0.400673,1.341024,,5.826512
Oman,OMN,1990,11.222441,0,5.232192,4.202608,0.417305,1.370336,,6.219059
Oman,OMN,1991,11.594826,0,5.494268,4.457683,0.412159,1.230716,,6.118038
Oman,OMN,1992,11.892658,0,4.042634,6.256371,0.398822,1.194831,,5.990578
Oman,OMN,1993,13.224754,0,4.08536,7.588144,0.408082,1.143168,,6.38301
Oman,OMN,1994,15.054073,0,5.27616,8.416208,0.486009,0.875696,,7.055467
Oman,OMN,1995,15.7191,0,7.677959,6.87573,0.473076,0.692335,,7.234916
Oman,OMN,1996,14.883763,0,7.27304,6.382688,0.502563,0.725472,,6.734862
Oman,OMN,1997,15.247872,0,5.517984,7.496544,0.500272,1.733072,,6.790147
Oman,OMN,1998,16.300798,0,5.362895,8.839252,0.523483,1.575167,,7.150329
Oman,OMN,1999,20.556572,0,7.738368,9.753568,0.474188,2.590448,,8.888944
Oman,OMN,2006,39.046693,0,14.029456,20.624656,1.274517,3.118064,,15.248749
Oman,OMN,2014,65.896621,0,14.274944,44.964608,1.781233,4.875836,,16.436077
Oman,OMN,2007,43.969601,0,18.147792,21.716528,1.404913,2.700368,,16.874391
Pacific Islands (Palau),,1955,0.010992,0,0.010992,0,0,0,,0.413755
Pacific Islands (Palau),,1956,0.010992,0,0.010992,0,0,0,,0.405765
Pacific Islands (Palau),,1957,0.014656,0,0.014656,0,0,0,,0.497742
Pacific Islands (Palau),,1958,0.014656,0,0.014656,0,0,0,,0.488003
Pacific Islands (Palau),,1959,0.014656,0,0.014656,0,0,0,,0.476393
Pacific Islands (Palau),,1960,0.014656,0,0.014656,0,0,0,,0.463873
Pacific Islands (Palau),,1961,0.051296,0,0.051296,0,0,0,,1.53479
Pacific Islands (Palau),,1962,0.051296,0,0.051296,0,0,0,,1.491637
Pacific Islands (Palau),,1963,0.05496,0,0.05496,0,0,0,,1.533075
Pacific Islands (Palau),,1964,0.058624,0,0.058624,0,0,0,,1.568979
Pacific Islands (Palau),,1965,0.065952,0,0.065952,0,0,0,,1.680265
Pacific Islands (Palau),,1966,0.065952,0,0.065952,0,0,0,,1.70638
Pacific Islands (Palau),,1967,0.07328,0,0.07328,0,0,0,,1.803813
Pacific Islands (Palau),,1968,0.076944,0,0.076944,0,0,0,,1.828789
Pacific Islands (Palau),,1969,0.131904,0,0.131904,0,0,0,,3.060353
Pacific Islands (Palau),,1970,0.135568,0,0.135568,0,0,0,,3.042446
Pacific Islands (Palau),,1971,0.16488,0,0.16488,0,0,0,,3.555514
Pacific Islands (Palau),,1972,0.172208,0,0.172208,0,0,0,,3.519716
Pacific Islands (Palau),,1973,0.175872,0,0.175872,0,0,0,,3.417464
Pacific Islands (Palau),,1974,0.194192,0,0.194192,0,0,0,,3.636338
Pacific Islands (Palau),,1975,0.194192,0,0.194192,0,0,0,,3.556964
Pacific Islands (Palau),,1976,0.113584,0,0.113584,0,0,0,,2.044681
Pacific Islands (Palau),,1977,0.1832,0,0.1832,0,0,0,,3.247143
Pacific Islands (Palau),,1978,0.10992,0,0.10992,0,0,0,,1.908489
Pacific Islands (Palau),,1979,0.124576,0,0.124576,0,0,0,,2.128894
Pacific Islands (Palau),,1980,0.157552,0,0.157552,0,0,0,,2.594128
Pacific Islands (Palau),,1981,0.157552,0,0.157552,0,0,0,,2.46789
Pacific Islands (Palau),,1982,0.157552,0,0.157552,0,0,0,,2.313658
Pacific Islands (Palau),,1983,0.157552,0,0.157552,0,0,0,,2.168636
Pacific Islands (Palau),,1984,0.157552,0,0.157552,0,0,0,,2.033427
Pacific Islands (Palau),,1985,0.161216,0,0.161216,0,0,0,,1.945289
Pacific Islands (Palau),,1986,0.161216,0,0.161216,0,0,0,,1.827425
Pacific Islands (Palau),,1987,0.161216,0,0.161216,0,0,0,,1.721762
Pacific Islands (Palau),,1988,0.1832,0,0.1832,0,0,0,,1.877025
Pacific Islands (Palau),,1989,0.227168,0,0.227168,0,0,0,,2.196758
Pacific Islands (Palau),,1990,0.234496,0,0.234496,0,0,0,,3.764869
Pacific Islands (Palau),,1991,0.234496,0,0.234496,0,0,0,,3.69942
Pakistan,PAK,2000,105.419768,8.18904,55.392352,36.368864,3.989256,1.480256,,0.682904
Pakistan,PAK,2001,107.126423,8.04248,55.08824,37.856448,4.413511,1.725744,,0.67283
Pakistan,PAK,2002,112.903875,10.079664,53.65928,44.770416,4.394515,0,,0.691547
Pakistan,PAK,2003,117.490988,13.194064,44.213488,54.912368,5.171068,0,,0.704059
Pakistan,PAK,2004,129.623541,16.905696,46.334944,60.778432,5.604469,0,,0.759593
Pakistan,PAK,2005,134.692313,16.191216,48.3648,63.49712,6.639177,0,,0.772442
Pakistan,PAK,2006,143.550718,17.689344,54.218498,63.755649,7.887227,0,,0.806148
Pakistan,PAK,1946,0.633646,0.633646,0,0,0,0,,
Pakistan,PAK,1947,0.655283,0.535545,0.119738,0,0,0,,
Pakistan,PAK,1948,0.722012,0.415857,0.150537,0,0.155618,0,,
Pakistan,PAK,1949,1.024536,0.524546,0.296689,0,0.203301,0,,
Pakistan,PAK,1950,5.354962,3.354835,1.796257,0,0.20387,0,,0.142056
Pakistan,PAK,1951,6.612636,4.327737,2.038767,0,0.246133,0,,0.173034
Pakistan,PAK,1952,6.983431,4.470758,2.2519,0,0.260774,0,,0.179908
Pakistan,PAK,1953,7.106796,4.186532,2.626071,0,0.294193,0,,0.179973
Pakistan,PAK,1954,7.217736,3.867612,3.015024,0,0.3351,0,,0.179438
Pakistan,PAK,1955,7.437157,3.720918,3.314912,0.061659,0.339669,0,,0.181292
Pakistan,PAK,1956,8.812264,4.606786,3.513818,0.306839,0.384821,0,,0.210392
Pakistan,PAK,1957,9.104665,4.255472,3.856908,0.455873,0.536413,0,,0.212684
Pakistan,PAK,1958,10.223614,4.654787,4.468304,0.566783,0.533739,0,,0.233443
Pakistan,PAK,1959,9.921033,3.948817,4.789133,0.690119,0.492964,0,,0.221236
Pakistan,PAK,1960,11.926437,5.161662,5.194404,1.000644,0.569727,0,,0.259529
Pakistan,PAK,1961,12.349572,5.086867,5.438117,1.214922,0.609666,0,,0.262417
Pakistan,PAK,1962,13.569882,5.42255,5.962581,1.499546,0.685205,0,,0.281756
Pakistan,PAK,1963,15.600216,5.864608,7.116256,1.882202,0.737152,0,,0.316274
Pakistan,PAK,1964,16.038961,5.72069,7.196712,2.363456,0.758102,0,,0.317273
Pakistan,PAK,1965,16.82959,5.416845,7.774068,2.800403,0.838275,0,,0.324635
Pakistan,PAK,1966,17.125745,4.689665,8.356728,3.170513,0.90884,0,,0.321916
Pakistan,PAK,1967,18.175904,4.604165,8.873125,3.695989,1.002625,0,,0.33271
Pakistan,PAK,1968,20.84179,5.000669,10.488385,4.153124,1.199612,0,,0.371348
Pakistan,PAK,1969,20.213411,4.585973,9.229765,5.086269,1.311405,0,,0.35046
Pakistan,PAK,1970,20.504407,4.257768,9.805204,4.147558,1.256921,1.036955,,0.345827
Pakistan,PAK,1971,19.440705,3.751905,9.008171,4.339144,1.307295,1.03419,,0.319335
Pakistan,PAK,1972,18.903049,2.513504,9.284576,5.408064,1.286537,0.410368,,0.302402
Pakistan,PAK,1973,20.008479,2.432451,9.48436,6.17271,1.420745,0.498213,,0.311243
Pakistan,PAK,1974,21.387398,2.293664,9.757232,7.005568,1.715382,0.615552,,0.323321
Pakistan,PAK,1975,23.187848,2.366944,11.06528,7.599136,1.540936,0.615552,,0.340362
Pakistan,PAK,1976,22.788525,2.018864,10.530336,7.983856,1.533661,0.721808,,0.32448
Pakistan,PAK,1977,24.319874,2.30832,10.896736,8.86688,1.52613,0.721808,,0.335673
Pakistan,PAK,1978,26.050556,2.355952,12.190128,9.083056,1.479772,0.941648,,0.348319
Pakistan,PAK,1979,28.134454,2.623424,13.06216,9.742576,1.610758,1.095536,,0.36346
Pakistan,PAK,1980,31.931551,3.484464,13.926864,11.534272,1.553327,1.432624,,0.396055
Pakistan,PAK,1981,34.232832,3.616368,14.132048,13.395584,1.64888,1.439952,,0.406227
Pakistan,PAK,1982,37.189621,4.639079,15.811711,13.84395,1.678314,1.216567,,0.423436
Pakistan,PAK,1983,40.022189,4.154976,17.466288,14.575392,2.213373,1.61216,,0.439416
Pakistan,PAK,1984,42.557326,4.807579,19.505141,14.602289,2.077654,1.564662,,0.452719
Pakistan,PAK,1985,46.813546,5.796448,21.848432,15.473072,2.28129,1.414304,,0.48201
Pakistan,PAK,1986,49.058621,6.269104,22.91832,16.23152,2.251021,1.388656,,0.48757
Pakistan,PAK,1987,52.988504,6.438089,25.045156,16.785934,2.901857,1.817468,,0.508278
Pakistan,PAK,1988,57.607377,7.107712,27.328055,18.245571,2.951268,1.974772,,0.533561
Pakistan,PAK,1989,60.316616,7.082512,29.418256,20.950752,2.865096,0,,0.540131
Pakistan,PAK,1990,67.827369,8.530249,33.127999,23.117415,3.051706,0,,0.587687
Pakistan,PAK,1991,67.477105,8.023728,32.311076,23.983252,3.159049,0,,0.566066
Pakistan,PAK,1992,72.014921,8.360826,34.971114,25.514808,3.168173,0,,0.588477
Pakistan,PAK,1993,77.175721,8.46384,38.384064,26.94872,3.379097,0,,0.614718
Pakistan,PAK,1994,84.018296,9.207632,42.986048,28.538896,3.28572,0,,0.650069
Pakistan,PAK,1995,83.614359,8.331936,43.6932,28.110208,3.479015,0,,0.628125
Pakistan,PAK,1996,93.538964,9.357492,50.176527,30.402688,3.602257,0,,0.681598
Pakistan,PAK,1997,93.788159,8.57376,49.357744,32.217552,3.639103,0,,0.66361
Pakistan,PAK,1998,96.740735,8.18202,52.58038,32.383652,3.594683,0,,0.664994
Pakistan,PAK,1999,99.389325,8.592395,52.448418,34.47584,3.872672,0,,0.663948
Pakistan,PAK,2014,156.529339,18.843952,60.423024,64.200608,12.197857,0.863898,,0.751636
Pakistan,PAK,2007,155.40222,23.108848,57.876544,64.951728,9.4651,0,,0.854213
Palau,PLW,1992,0.197856,0,0.197856,0,0,0,,12.362909
Palau,PLW,1993,0.197856,0,0.197856,0,0,0,,12.079121
Palau,PLW,1994,0.197856,0,0.197856,0,0,0,,11.798211
Palau,PLW,1995,0.197856,0,0.197856,0,0,0,,11.49724
Palau,PLW,1996,0.197856,0,0.197856,0,0,0,,11.158132
Palau,PLW,1997,0.197856,0,0.197856,0,0,0,,10.813576
Palau,PLW,1998,0.197856,0,0.197856,0,0,0,,10.495226
Palau,PLW,1999,0.197856,0,0.197856,0,0,0,,10.209288
Palau,PLW,2000,0.208848,0,0.208848,0,0,0,,10.587448
Palau,PLW,2001,0.216176,0,0.216176,0,0,0,,10.902562
Palau,PLW,2002,0.212512,0,0.212512,0,0,0,,10.705355
Palau,PLW,2003,0.212512,0,0.212512,0,0,0,,10.689738
Palau,PLW,2004,0.216176,0,0.216176,0,0,0,,10.859296
Palau,PLW,2005,0.21984,0,0.21984,0,0,0,,11.085674
Palau,PLW,2006,0.227168,0,0.227168,0,0,0,,11.57898
Palau,PLW,2007,0.252816,0,0.252816,0,0,0,,13.054632
Palau,PLW,2008,0.205184,0,0.205184,0,0,0,,10.741493
Palau,PLW,2009,0.197856,0,0.197856,0,0,0,,10.509721
Palau,PLW,2010,0.208848,0,0.208848,0,0,0,,11.264725
Palau,PLW,2011,0.216176,0,0.216176,0,0,0,,11.851754
Palau,PLW,2012,0.223504,0,0.223504,0,0,0,,12.454252
Palau,PLW,2013,0.227168,0,0.227168,0,0,0,,12.758663
Palau,PLW,2014,0.21984,0,0.21984,0,0,0,,12.353338
Palau,PLW,2015,0.205184,0,0.205184,0,0,0,,11.531078
Palau,PLW,2016,0.212512,0,0.212512,0,0,0,,11.928154
Palau,PLW,2017,0.216176,0,0.216176,0,0,0,,12.119527
Palau,PLW,2018,0.212512,0,0.212512,0,0,0,,11.896104
Palau,PLW,2019,0.21984,0,0.21984,0,0,0,,12.270596
Panama,PAN,1948,0.021806,0,0,0,0.021806,0,,
Panama,PAN,1949,0.02544,0,0,0,0.02544,0,,
Panama,PAN,2000,5.728391,0.157653,5.165881,0,0.404857,0,,1.908362
Panama,PAN,2001,6.95309,0.168544,6.437648,0,0.346898,0,,2.271491
Panama,PAN,2002,5.821097,0.120912,5.38608,0,0.314105,0,,1.865144
Panama,PAN,2003,6.090004,0,5.719504,0,0.3705,0,,1.914128
Panama,PAN,2004,5.71097,0,5.279824,0,0.431146,0,,1.760846
